x,y,z
-10.036995,-12.403897,25.807850
-10.211945,-12.461439,26.235918
-10.375607,-12.487309,26.670177
-10.527248,-12.480755,27.108566
-10.666073,-12.440913,27.549099
-10.791130,-12.366788,27.989619
-10.901376,-12.257152,28.428126
-10.995632,-12.110277,28.862976
-11.072421,-11.923529,29.292901
-11.129735,-11.692441,29.717483
-11.164467,-11.408088,30.138633
-11.170278,-11.045982,30.567593
-11.059648,-10.132451,31.310489
-10.992850,-9.829445,31.478780
-10.889960,-9.445734,31.646727
-10.773157,-9.078139,31.764100
-10.641505,-8.717236,31.840227
-10.496976,-8.365652,31.878132
-10.340394,-8.023429,31.880698
-10.172746,-7.691501,31.850067
-9.994852,-7.370667,31.787989
-9.807540,-7.061869,31.695941
-9.611639,-6.766079,31.575218
-9.407844,-6.484079,31.426874
-9.196820,-6.216642,31.251765
-8.979212,-5.964536,31.050556
-8.755649,-5.728536,30.823715
-8.526757,-5.509443,30.571497
-8.293174,-5.308117,30.293933
-8.055573,-5.125516,29.990805
-7.814713,-4.962751,29.661651
-7.571524,-4.821166,29.305816
-7.327278,-4.702435,28.922632
-7.083901,-4.608640,28.511917
-6.844484,-4.542251,28.075052
-6.613849,-4.505726,27.616764
-6.398442,-4.500507,27.146505
-6.204585,-4.525878,26.676731
-6.036419,-4.578893,26.219033
-5.894478,-4.655942,25.778870
-5.777492,-4.754071,25.357429
-5.683889,-4.871195,24.954436
-5.612243,-5.006076,24.569017
-5.561481,-5.158193,24.200269
-5.530945,-5.327594,23.847594
-5.520379,-5.514814,23.510807
-5.529948,-5.721131,23.189766
-5.560359,-5.948566,22.884726
-5.613019,-6.200154,22.596408
-5.690370,-6.480503,22.326111
-5.796665,-6.797111,22.075878
-5.940198,-7.164297,21.848674
-6.143994,-7.622589,21.647616
-6.461418,-8.254678,21.501911
-6.690999,-8.672442,21.481765
-6.952280,-9.118849,21.523852
-7.213025,-9.539003,21.623039
-7.479691,-9.945794,21.775600
-7.747095,-10.332187,21.975282
-8.013599,-10.696544,22.217459
-8.276881,-11.036130,22.497007
-8.535356,-11.349221,22.809420
-8.787715,-11.634443,23.150546
-9.032948,-11.890786,23.516698
-9.270228,-12.117443,23.904563
-9.498846,-12.313736,24.311150
-9.718163,-12.479054,24.733718
-9.927571,-12.612813,25.169717
-10.126470,-12.714434,25.616748
-10.314245,-12.783323,26.072522
-10.490256,-12.818845,26.534841
-10.653813,-12.820303,27.001581
-10.804165,-12.786894,27.470683
-10.940462,-12.717656,27.940135
-11.061636,-12.611477,28.407614
-11.166581,-12.466818,28.871345
-11.253931,-12.281401,29.329841
-11.321888,-12.051534,29.782227
-11.367836,-11.770397,30.229149
-11.387168,-11.422242,30.676216
-11.366152,-10.941537,31.160934
-11.303596,-10.460952,31.533422
-11.222461,-10.047077,31.783290
-11.119982,-9.637012,31.975554
-11.001234,-9.240338,32.114252
-10.866946,-8.852335,32.207796
-10.718733,-8.474025,32.260286
-10.557620,-8.105687,32.274979
-10.384599,-7.748116,32.254336
-10.200532,-7.402112,32.200341
-10.006224,-7.068539,32.114632
-9.802560,-6.748458,31.998669
-9.590233,-6.442643,31.853635
-9.369899,-6.151850,31.680493
-9.142175,-5.876825,31.479992
-8.907649,-5.618308,31.252657
-8.666881,-5.377054,30.998768
-8.420410,-5.153854,30.718333
-8.168767,-4.949580,30.411041
-7.912495,-4.765234,30.076218
-7.652212,-4.602038,29.712797
-7.388730,-4.461547,29.319372
-7.123348,-4.345813,28.894513
-6.858466,-4.257527,28.437765
-6.598671,-4.199892,27.952050
-6.351698,-4.175608,27.447214
-6.126860,-4.184834,26.940041
-5.931050,-4.224161,26.447953
-5.764948,-4.288768,25.978024
-5.626356,-4.374700,25.530662
-5.512802,-4.479176,25.104533
-5.422113,-4.600454,24.697772
-5.352614,-4.737592,24.308676
-5.303121,-4.890289,23.935852
-5.272909,-5.058747,23.578360
-5.261669,-5.243554,23.235801
-5.269478,-5.445964,22.907811
-5.296897,-5.667863,22.594409
-5.345079,-5.911956,22.296041
-5.415989,-6.182153,22.013661
-5.512871,-6.484347,21.748874
-5.641360,-6.828313,21.504171
-5.812979,-7.233830,21.283188
-6.066834,-7.769907,21.089024
-6.365075,-8.340988,20.991055
-6.631479,-8.814819,20.988065
-6.917755,-9.294838,21.054424
-7.206560,-9.753302,21.182821
-7.500083,-10.195399,21.368846
-7.793036,-10.613906,21.605323
-8.082957,-11.005984,21.886199
-8.367431,-11.368883,22.205347
-8.644946,-11.701094,22.557529
-8.914403,-12.001629,22.938173
-9.175022,-12.269855,23.343356
-9.426190,-12.505296,23.769656
-9.667380,-12.707535,24.214026
-9.898098,-12.876163,24.673703
-10.117851,-13.010748,25.146128
-10.326123,-13.110820,25.628889
-10.522365,-13.175859,26.119683
-10.705976,-13.205281,26.616291
-10.876297,-13.198413,27.116560
-11.032587,-13.154455,27.618401
-11.174003,-13.072423,28.119786
-11.299448,-12.951172,28.618295
-11.407786,-12.789083,29.112122
-11.497602,-12.583731,29.599764
-11.567018,-12.331157,30.080365
-11.613277,-12.024005,30.554699
-11.631482,-11.645193,31.028865
-11.606772,-11.122659,31.543661
-11.539458,-10.607541,31.934718
-11.452760,-10.161741,32.198969
-11.343988,-9.721457,32.401948
-11.218221,-9.295751,32.548586
-11.076244,-8.879746,32.647678
-10.919692,-8.474367,32.703624
-10.749613,-8.079851,32.719902
-10.567014,-7.696968,32.699149
-10.372764,-7.326505,32.643491
-10.167675,-6.969324,32.554692
-9.952631,-6.626485,32.434310
-9.728317,-6.298744,32.283613
-9.495362,-5.986838,32.103625
-9.254351,-5.691482,31.895129
-9.005818,-5.413380,31.658658
-8.750247,-5.153240,31.394457
-8.488068,-4.911796,31.102438
-8.219650,-4.689846,30.782101
-7.945305,-4.488313,30.432444
-7.665301,-4.308327,30.051832
-7.379945,-4.151379,29.637904
-7.089820,-4.019550,29.187670
-6.796522,-3.915846,28.698420
-6.504525,-3.844402,28.171160
-6.224130,-3.809436,27.618209
-5.969949,-3.811591,27.065807
-5.752279,-3.845649,26.540491
-5.568852,-3.905072,26.045284
-5.415616,-3.985012,25.577961
-5.288771,-4.082312,25.134944
-5.185363,-4.195018,24.713047
-5.103198,-4.322024,24.309673
-5.040703,-4.462854,23.922806
-4.996816,-4.617536,23.550921
-4.970920,-4.786444,23.193102
-4.962758,-4.970372,22.848744
-4.972446,-5.170661,22.517392
-5.000537,-5.389214,22.198930
-5.048109,-5.628669,21.893609
-5.116957,-5.892721,21.602105
-5.209945,-6.186737,21.325629
-5.331810,-6.519108,21.066115
-5.491267,-6.904902,20.826495
-5.709538,-7.380990,20.610617
-6.784481,-9.335974,20.476943
-6.978004,-9.647409,20.555562
-7.315664,-10.168578,20.748066
-7.638968,-10.642371,20.992672
-7.962895,-11.092678,21.292665
-8.277729,-11.506418,21.634540
-8.583737,-11.884826,22.013275
-8.879355,-12.226583,22.422525
-9.164268,-12.531855,22.857947
-9.438108,-12.800636,23.315662
-9.700627,-13.032961,23.792428
-9.951552,-13.228757,24.285341
-10.190572,-13.387851,24.791756
-10.417318,-13.509971,25.309199
-10.631359,-13.594749,25.835314
-10.832195,-13.641722,26.367827
-11.019251,-13.650325,26.904529
-11.191865,-13.619867,27.443262
-11.349275,-13.549487,27.981927
-11.490545,-13.438115,28.518321
-11.614542,-13.284430,29.050133
-11.720006,-13.086472,29.575603
-11.805327,-12.841207,30.093378
-11.868283,-12.543450,30.603032
-11.905422,-12.182919,31.106646
-11.909818,-11.732335,31.615887
-11.837504,-10.943807,32.284819
-11.761238,-10.498427,32.568029
-11.652294,-10.009596,32.814508
-11.526547,-9.547107,32.992139
-11.382559,-9.093573,33.117714
-11.222925,-8.652359,33.195698
-11.048557,-8.222694,33.230524
-10.860605,-7.805435,33.225301
-10.659973,-7.401270,33.182535
-10.447498,-7.011026,33.104278
-10.224060,-6.635723,32.992304
-9.990407,-6.276206,32.848111
-9.747171,-5.933197,32.672912
-9.494923,-5.607389,32.467655
-9.234170,-5.299450,32.233014
-8.965341,-5.010032,31.969355
-8.688778,-4.739789,31.676671
-8.404712,-4.489400,31.354498
-8.113228,-4.259618,31.001760
-7.814218,-4.051336,30.616562
-7.507328,-3.865709,30.195853
-7.191933,-3.704380,29.734997
-6.867355,-3.569913,29.227467
-6.534275,-3.466613,28.666308
-6.200528,-3.401327,28.054553
-5.890404,-3.379818,27.429671
-5.629407,-3.397033,26.847802
-5.412853,-3.442536,26.311738
-5.232277,-3.509357,25.812834
-5.081508,-3.593248,25.344093
-4.956104,-3.691655,24.900048
-4.852940,-3.803057,24.476726
-4.769787,-3.926629,24.071166
-4.705067,-4.062049,23.681149
-4.657695,-4.209406,23.305001
-4.627000,-4.369083,22.941608
-4.612639,-4.541774,22.590228
-4.614581,-4.728636,22.250189
-4.633154,-4.931271,21.921096
-4.669104,-5.151848,21.602825
-4.723700,-5.393314,21.295538
-4.798953,-5.659767,20.999727
-4.898032,-5.957190,20.716288
-5.026191,-6.295056,20.446630
-5.193304,-6.690814,20.192702
-5.424829,-7.189710,19.955711
-5.849899,-8.019318,19.737941
-6.126624,-8.520565,19.700745
-6.467372,-9.107287,19.740152
-6.824731,-9.692447,19.865571
-7.199374,-10.276348,20.076788
-7.574324,-10.831917,20.361479
-7.940824,-11.347108,20.705506
-8.293910,-11.816428,21.095677
-8.632504,-12.239994,21.522845
-8.956620,-12.619129,21.980357
-9.266691,-12.955368,22.463362
-9.563114,-13.249917,22.968025
-9.846157,-13.503609,23.491151
-10.115934,-13.716938,24.029923
-10.372410,-13.890123,24.581769
-10.615421,-14.023161,25.144261
-10.844683,-14.115875,25.715071
-11.059805,-14.167937,26.291927
-11.260293,-14.178878,26.872603
-11.445546,-14.148078,27.454905
-11.614846,-14.074736,28.036681
-11.767342,-13.957797,28.615836
-11.901875,-13.796025,29.189770
-12.017224,-13.587581,29.756582
-12.111839,-13.329647,30.314723
-12.183628,-13.017544,30.863393
-12.229457,-12.642456,31.403696
-12.243634,-12.183545,31.943081
-12.207847,-11.548343,32.532552
-12.128547,-10.951855,32.960949
-12.027380,-10.424666,33.258015
-11.902822,-9.909034,33.484232
-11.759510,-9.410617,33.647765
-11.598483,-8.924760,33.758013
-11.421377,-8.451992,33.820137
-11.229299,-7.992479,33.838136
-11.023282,-7.546920,33.815081
-10.804217,-7.116067,33.753459
-10.572931,-6.700777,33.655345
-10.330308,-6.302097,33.522568
-10.077003,-5.920737,33.356614
-9.813593,-5.557377,33.158682
-9.540578,-5.212656,32.929675
-9.258362,-4.887182,32.670173
-8.967237,-4.581533,32.380372
-8.667343,-4.296277,32.059988
-8.358609,-4.031994,31.708089
-8.040655,-3.789318,31.322828
-7.712617,-3.569003,30.900970
-7.372825,-3.372047,30.437022
-7.018201,-3.199965,29.921534
-6.643153,-3.055477,29.337675
-6.239399,-2.944773,28.657092
-5.822693,-2.883794,27.883970
-5.492801,-2.880047,27.204592
-5.234709,-2.910789,26.616428
-5.021951,-2.964465,26.080157
-4.844623,-3.035003,25.583914
-4.695458,-3.119218,25.117392
-4.570094,-3.215120,24.674804
-4.465453,-3.321571,24.251886
-4.379379,-3.437945,23.845625
-4.310323,-3.564015,23.453747
-4.257184,-3.699867,23.074514
-4.219225,-3.845842,22.706645
-4.196010,-4.002471,22.349317
-4.187343,-4.170667,22.001680
-4.193312,-4.351674,21.663096
-4.214317,-4.547140,21.333112
-4.251123,-4.759247,21.011444
-4.304980,-4.990928,20.697972
-4.377826,-5.246245,20.392737
-4.472700,-5.531135,20.095910
-4.594660,-5.855075,19.807683
-4.753336,-6.235780,19.527682
-4.974473,-6.720868,19.250870
-5.341575,-7.457875,18.976655
-5.614143,-7.969887,18.876421
-5.941239,-8.556375,18.842779
-6.306588,-9.182632,18.895941
-6.722978,-9.864724,19.054330
-7.185446,-10.586039,19.336055
-7.642637,-11.262332,19.712912
-8.070257,-11.860657,20.147921
-8.469471,-12.387325,20.623428
-8.843594,-12.850410,21.129223
-9.196476,-13.257387,21.660189
-9.530630,-13.613044,22.212543
-9.847787,-13.920569,22.783396
-10.149016,-14.181944,23.370180
-10.434941,-14.398371,23.970520
-10.705857,-14.570509,24.582130
-10.961816,-14.698635,25.202770
-11.202676,-14.782747,25.830219
-11.428135,-14.822623,26.462261
-11.637752,-14.817851,27.096681
-11.830950,-14.767826,27.731267
-12.007012,-14.671726,28.363829
-12.165062,-14.528431,28.992216
-12.303887,-14.336628,29.613699
-12.422200,-14.094289,30.226344
-12.518341,-13.798269,30.828586
-12.590038,-13.443280,31.419698
-12.633843,-13.019213,32.001125
-12.643322,-12.501598,32.581747
-12.595795,-11.771378,33.226868
-12.508581,-11.137190,33.660753
-12.396156,-10.554223,33.974804
-12.260558,-9.990958,34.210490
-12.104955,-9.445349,34.380565
-11.930895,-8.914557,34.493968
-11.739877,-8.398488,34.556370
-11.533070,-7.897387,34.572028
-11.311507,-7.411885,34.544261
-11.076085,-6.942718,34.475772
-10.827652,-6.490757,34.368833
-10.567075,-6.057016,34.225437
-10.294987,-5.642172,34.047213
-10.011931,-5.246864,33.835473
-9.718349,-4.871680,33.591201
-9.414560,-4.517160,33.315014
-9.100722,-4.183793,33.007084
-8.776773,-3.872027,32.667003
-8.442320,-3.582280,32.293547
-8.096442,-3.314950,31.884264
-7.737297,-3.070431,31.434655
-7.361230,-2.849111,30.936373
-6.960292,-2.651290,30.372358
-6.512164,-2.476433,29.697663
-5.804534,-2.302945,28.516348
-5.212297,-2.265721,27.377728
-4.957279,-2.286440,26.826459
-4.710774,-2.332946,26.244270
-4.514242,-2.393295,25.733789
-4.345729,-2.466372,25.251544
-4.202615,-2.549072,24.797535
-4.080382,-2.640464,24.364239
-3.976601,-2.739671,23.948568
-3.889336,-2.846318,23.547653
-3.817199,-2.960257,23.159464
-3.759156,-3.081575,22.782359
-3.714461,-3.210552,22.415046
-3.682627,-3.347574,22.056688
-3.663337,-3.493313,21.706360
-3.656488,-3.648667,21.363292
-3.662196,-3.814802,21.026832
-3.680819,-3.993222,20.696417
-3.713015,-4.185880,20.371552
-3.759829,-4.395364,20.051766
-3.822870,-4.625231,19.736552
-3.904640,-4.880631,19.425232
-4.009271,-5.169723,19.116592
-4.144575,-5.507626,18.807653
-4.331060,-5.934160,18.487057
-4.659915,-6.623247,18.107215
-4.885791,-7.067702,17.939395
-5.155370,-7.577390,17.811586
-5.452566,-8.119201,17.743987
-5.790775,-8.715114,17.743946
-6.194306,-9.401543,17.834020
-6.747081,-10.302576,18.093142
-7.468035,-11.411220,18.635574
-8.046107,-12.242779,19.221853
-8.537003,-12.904573,19.820334
-8.971436,-13.452224,20.426279
-9.370385,-13.919825,21.046709
-9.741764,-14.320860,21.681073
-10.090773,-14.663651,22.329557
-10.420082,-14.952586,22.990904
-10.731328,-15.190306,23.663676
-11.025404,-15.378310,24.346116
-11.302751,-15.517402,25.036321
-11.563487,-15.607915,25.732262
-11.807482,-15.649846,26.431824
-12.034415,-15.642927,27.132825
-12.243789,-15.586653,27.833038
-12.434943,-15.480270,28.530214
-12.607042,-15.322717,29.222115
-12.758940,-15.112674,29.906072
-12.889319,-14.848253,30.579749
-12.996563,-14.526486,31.241345
-13.078494,-14.142499,31.889737
-13.131916,-13.687373,32.525469
-13.151320,-13.141460,33.154211
-13.122556,-12.437274,33.807938
-13.023866,-11.582744,34.421533
-12.913274,-10.952983,34.771903
-12.770344,-10.310108,35.052759
-12.607985,-9.700441,35.253697
-12.424730,-9.105587,35.391995
-12.223218,-8.528576,35.473432
-12.004420,-7.968419,35.503341
-11.769525,-7.425845,35.485643
-11.519461,-6.901463,35.423540
-11.255069,-6.396033,35.319692
-10.977296,-5.910672,35.176460
-10.686800,-5.446049,34.995798
-10.384121,-5.002772,34.779306
-10.069683,-4.581390,34.528231
-9.743765,-4.182383,34.243427
-9.406452,-3.806156,33.925272
-9.057557,-3.453033,33.573526
-8.696478,-3.123247,33.187070
-8.321924,-2.816913,32.763421
-7.931346,-2.533953,32.297724
-7.519507,-2.273863,31.780316
-7.073792,-2.034785,31.188930
-6.545001,-1.806566,30.441666
-6.011254,-1.636527,29.630086
-5.593936,-1.546533,28.947557
-5.182937,-1.496656,28.224352
-4.702305,-1.492057,27.295019
-4.426886,-1.519446,26.708394
-4.181943,-1.565812,26.142099
-3.982012,-1.622145,25.639398
-3.808700,-1.687587,25.165087
-3.658956,-1.759803,24.717391
-3.528601,-1.837983,24.289603
-3.415238,-1.921392,23.878620
-3.316946,-2.009649,23.481695
-3.232294,-2.102540,23.096823
-3.160164,-2.200018,22.722367
-3.099685,-2.302168,22.356991
-3.050188,-2.409194,21.999578
-3.011185,-2.521358,21.649357
-2.982303,-2.639101,21.305462
-2.963309,-2.762993,20.967129
-2.954107,-2.893755,20.633659
-2.954747,-3.032287,20.304400
-2.965442,-3.179714,19.978719
-2.986595,-3.337458,19.655970
-3.018858,-3.507352,19.335446
-3.063222,-3.691827,19.016302
-3.121193,-3.894263,18.697397
-3.195145,-4.119691,18.376959
-3.289164,-4.376506,18.051663
-3.411817,-4.682104,17.713287
-3.595200,-5.102522,17.322527
-3.793088,-5.526640,17.003159
-3.982326,-5.913875,16.767704
-4.187465,-6.319527,16.571062
-4.407999,-6.743425,16.413898
-4.649381,-7.196130,16.294689
-4.915975,-7.685016,16.216758
-5.215833,-8.223123,16.186491
-5.564297,-8.834609,16.217160
-6.006421,-9.590648,16.344633
-6.594211,-10.562344,16.648160
-7.031838,-11.260317,16.963472
-7.488575,-11.964035,17.367925
-7.967284,-12.672214,17.870763
-8.501794,-13.423613,18.525087
-9.462617,-14.652264,19.946785
-9.804719,-15.045277,20.531114
-10.227129,-15.492498,21.312227
-10.602992,-15.850365,22.065726
-10.960088,-16.150169,22.836400
-11.294715,-16.390040,23.611376
-11.610111,-16.573708,24.393592
-11.906598,-16.702102,25.180559
-12.184613,-16.775877,25.970814
-12.444114,-16.795157,26.762283
-12.684843,-16.759740,27.552831
-12.906319,-16.669128,28.340182
-13.107865,-16.522518,29.122002
-13.288595,-16.318744,29.895937
-13.447270,-16.056366,30.659065
-13.582469,-15.733232,31.408938
-13.692413,-15.345915,32.143652
-13.774676,-14.888721,32.862058
-13.825650,-14.351096,33.564931
-13.838984,-13.709316,34.259083
-13.797441,-12.877462,34.984235
-13.685100,-11.929414,35.625440
-13.558765,-11.203680,36.006898
-13.399122,-10.473279,36.307237
-13.218321,-9.779479,36.521219
-13.015254,-9.104397,36.666341
-12.792501,-8.450454,36.749327
-12.551102,-7.816574,36.776087
-12.292268,-7.203372,36.751053
-12.016948,-6.611403,36.677867
-11.725996,-6.041389,36.559574
-11.420387,-5.494468,36.398896
-11.100750,-4.971242,36.198095
-10.767591,-4.472259,35.959045
-10.421269,-3.997991,35.683222
-10.061959,-3.548820,35.371660
-9.689580,-3.125021,35.024851
-9.303681,-2.726737,34.642555
-8.903219,-2.353941,34.223461
-8.486123,-2.006338,33.764505
-8.048278,-1.683129,33.259325
-7.580641,-1.382221,32.693951
-7.056634,-1.096409,32.028432
-5.650161,-0.580660,30.054918
-5.340459,-0.514748,29.576064
-4.939281,-0.455075,28.925254
-4.542284,-0.425377,28.240786
-4.072390,-0.430219,27.364709
-3.783010,-0.456725,26.779420
-3.529102,-0.496527,26.228729
-3.317484,-0.543025,25.736556
-3.131850,-0.595248,25.273784
-2.968687,-0.651411,24.837224
-2.823900,-0.710751,24.420700
-2.695016,-0.772606,24.021071
-2.580045,-0.836562,23.635664
-2.477455,-0.902330,23.262497
-2.386010,-0.969732,22.899953
-2.304701,-1.038673,22.546707
-2.232692,-1.109127,22.201639
-2.169288,-1.181128,21.863787
-2.113906,-1.254762,21.532308
-2.066065,-1.330156,21.206488
-2.025374,-1.407470,20.885736
-1.991499,-1.486931,20.569419
-1.964175,-1.568819,20.256952
-1.943209,-1.653465,19.947779
-1.928467,-1.741264,19.641364
-1.919887,-1.832682,19.337176
-1.917474,-1.928274,19.034677
-1.921315,-2.028702,18.733303
-1.931587,-2.134772,18.432440
-1.948582,-2.247475,18.131387
-1.972740,-2.368065,17.829301
-2.004707,-2.498179,17.525095
-2.045440,-2.640054,17.217254
-2.096419,-2.796969,16.903434
-2.160139,-2.974273,16.579453
-2.241656,-3.182665,16.235888
-2.357804,-3.458020,15.835959
-2.496593,-3.766979,15.449957
-2.618308,-4.026554,15.169394
-2.750095,-4.299506,14.911444
-2.888053,-4.578722,14.681905
-3.035314,-4.871296,14.474034
-3.192731,-5.179277,14.286998
-3.361774,-5.505696,14.120212
-3.543946,-5.853445,13.974121
-3.740897,-6.225509,13.849986
-3.954895,-6.625849,13.749692
-4.188996,-7.059641,13.676095
-4.447585,-7.534174,13.633485
-4.737650,-8.060959,13.628573
-5.072468,-8.661887,13.673206
-5.489055,-9.398697,13.796081
-6.103621,-10.462283,14.098904
-6.502797,-11.136867,14.366316
-6.930669,-11.844317,14.710619
-7.356347,-12.530619,15.109848
-7.795333,-13.218284,15.578954
-8.252598,-13.910672,16.128361
-8.737023,-14.614657,16.777486
-9.269716,-15.349479,17.571300
-9.962591,-16.234485,18.731946
-10.470521,-16.824286,19.678585
-10.943069,-17.320734,20.636409
-11.368964,-17.718391,21.567792
-11.767192,-18.040864,22.501964
-12.139404,-18.292210,23.435786
-12.488809,-18.476645,24.371830
-12.816502,-18.595990,25.309000
-13.123153,-18.651259,26.246101
-13.408906,-18.642808,27.181273
-13.673586,-18.570542,28.112380
-13.916744,-18.433994,29.037049
-14.137690,-18.232334,29.952765
-14.335493,-17.964304,30.856936
-14.508836,-17.628329,31.746346
-14.656167,-17.222067,32.618125
-14.775558,-16.741731,33.470032
-14.864387,-16.181045,34.300556
-14.918779,-15.528513,35.110044
-14.932077,-14.759049,35.904505
-14.887680,-13.790367,36.717535
-14.748251,-12.537984,37.528401
-14.606227,-11.680076,37.954759
-14.423110,-10.795728,38.298151
-14.217609,-9.963497,38.539017
